Name;XY Scope Project;
21994;-70.905170039079991;-92.4319113548887
21996;-67.790871713223709;-90.497533099161785
21998;-65.932942216931721;-88.541597071268171
22000;-63.662717873511269;-87.688872732338837
22002;-63.029720701557785;321.39784116474533
22004;-70.567651578352269;-84.787714745551639
22006;-63.698099949542765;-85.054243093382254
22008;-60.577973446741936;-79.8513175272809
22010;-61.090320920395982;-77.890355854662516
22012;-58.077617662321707;339.20710756174674
22014;-67.647405167248;-73.13070957241591
22016;-70.9387605860266;-75.466231918320574
22018;-69.1098530884206;-78.886234446389849
22020;-61.456336811309292;-78.057858179516415
22022;-65.964290321681261;410.25197619677692
22024;-76.342312660053068;-83.8958874231548
22026;-73.114766793785321;-87.304228693412057
22028;-81.455571135259078;-85.530148043655089
22030;-93.078529006067328;-93.153997458999655
22032;-92.362041234921008;352.95756133088571
22034;-102.79290926023444;-93.346796025482917
22036;-103.35402159375541;-96.778984892838409
22038;-106.49497309272118;-98.20255246164885
22040;-109.85985244558718;-101.6929365976228
22042;-111.60549641648314;374.72420154588804
22044;-121.48462874861649;-104.40530237112587
22046;-112.66107702927559;-106.89490926843894
22048;-111.74987838381782;-101.38224300369001
22050;-124.66801223474852;-101.83630522220568
22052;-121.21452799356247;284.67331513416531
22054;-127.89538859647921;-95.649772063961521
22056;-125.76517690112684;-96.079391626504034
22058;-126.30901406698524;-95.52389779540583
22060;-151.42334562516774;-96.9332610260848
22062;-150.63658007970452;159.65082125186089
22064;-160.15417857232987;-96.499536168489755
22066;-155.31627448026012;-98.877431880393672
22068;-155.81312104835075;-96.459534861799426
22070;-143.88359648581834;-97.876832335838372
22072;-141.70960567193845;259.2921350036649
22074;-151.4215065374201;-94.468571026878053
22076;-142.42160845069304;-96.807830091187384
22078;-142.95718792431075;-91.618231588655675
22080;-145.96348129917152;-92.990290288912092
22082;-143.82073469939772;290.92666277447779
22084;-151.15202764557986;-91.343859794159386
22086;-146.17668550672693;-91.7959148332055
22088;-143.97916623354325;-89.4802114276722
22090;-188.51120010228257;-88.9780786520626
22092;-190.49807947682811;43.534910118355043
22094;-200.82190661676734;-88.819964163326119
22096;-194.45456554600844;-91.059299754224327
22098;-192.2554654709347;-87.941701141060932
22100;-184.94481676613827;-87.475161991782045
22102;-185.51981160957774;151.50448127162994
22104;-197.20332634756585;-83.273051025586724
22106;-194.96261661205233;-85.427835808109435
22108;-192.71063138833989;-85.006962323579046
22110;-155.71511329813274;-84.57235702051203
22112;-156.25758180935503;439.96623001040183
22114;-166.86434708742291;-82.950941683368
22116;-168.849875853012;-84.242863598594511
22118;-170.81310780079144;-86.387011226713923
22120;-192.31408772567366;-88.5589195764934
22122;-191.47288033293211;220.61134501513135
22124;-195.37834721964987;-87.402635727494328
22126;-182.91897211114332;-86.309671410788468
22128;-177.75197426410477;-80.272345431219534
22130;-220.87858448052924;-78.241901607734349
22132;-223.15980450408614;-140.30186660405587
22134;-237.31430947872468;-73.4542267994826
22136;-236.69933393105998;-78.617062833482791
22138;-240.40603866407525;-79.067993885507335
22140;-248.62574960133247;-81.928302973925241
22142;-242.06247556333983;-144.6789625137921
22144;-244.14670271348524;-73.414862316414485
22146;-236.09976704469102;-71.533011489315783
22148;-233.9960464832663;-68.06493730559815
22150;-228.09726054051259;-67.644693241541432
22152;-231.90698554641625;-75.093815903409336
22154;-244.2660212409335;-67.178069469275627
22156;-245.1426185299386;-70.531588931072719
22158;-242.98468399964872;-71.696451172121
22160;-238.715850203457;-71.3718043080518
22162;-239.54884424594098;-31.351585021919561
22164;-250.3816281132728;-69.938871202597227
22166;-249.69447907683264;-72.539920740083488
22168;-250.50125578415441;-73.013806538146881
22170;-255.14775285688836;-74.215023478843761
22172;-257.38315939436285;41.287269283017508
22174;-268.2470119870344;-71.936998330714118
22176;-262.8617789811027;-73.831158404382393
22178;-258.97635106362225;-72.279775712797118
22180;-237.51546444690433;-71.383914902229847
22182;-235.18955540879836;195.80625318131934
22184;-243.03166024149937;-65.083599479624056
22186;-237.60323404165672;-65.542069359501568
22188;-236.84710542756716;-64.000299492061956
22190;-242.52338677028752;-64.430972851527116
22192;-244.97376130701878;40.154589173815566
22194;-255.4916692406731;-62.22257667028331
22196;-248.59044822700554;-64.591462889831519
22198;-244.7860907899472;-62.492539164462315
22200;-255.46542825084373;-61.635699966357194
22202;-250.17689943563468;-44.729845952579637
22204;-259.01261098439721;-54.3684596191546
22206;-256.86864247336644;-55.970919630571871
22208;-256.29799097066359;-55.740666339544134
22210;-278.51270413086479;-56.121086573416385
22212;-279.7573158453506;-112.10236870313582
22214;-294.07664513640003;-56.167138794093631
22216;-291.85501604527735;-59.570707401494253
22218;-294.34623281725231;-59.441035520799964
22220;-289.92507978388454;-61.1123458321039
22222;-284.80753865076684;-65.8537340602735
22224;-291.22983898402555;-57.361668562213168
22226;-280.96659651914729;-57.833397891513158
22228;-285.09189315435725;-54.806624613773877
22230;-257.48832547656872;-56.98552096907968
22232;-260.00926847053381;154.60778187149424
22234;-274.58350007129707;-54.815547310148105
22236;-273.87552668904704;-58.052783747191427
22238;-274.74977990241473;-58.573841658935933
22240;-242.52317538238566;-59.657474325086042
22242;-240.14004724659029;406.43417092383504
22244;-243.57074710437385;-55.746138375509361
22246;-234.64376336892258;-55.216555259456754
22248;-225.75965391491334;-53.04945121086044
22250;-241.8765970187834;-50.81066387091137
22252;-237.9273700209346;374.7811946545404
22254;-245.38072407269277;-44.204912264878487
22256;-244.73334631486591;-44.581058462675763
22258;-244.085273304056;-44.957078011962096
22260;-267.55106056155347;-45.332969844518928
22262;-263.68685529836978;133.52468865131681
22264;-271.38085570053761;-41.703997747177795
22266;-270.81603062442264;-42.553777574279579
22268;-271.90991913006837;-42.9391333149607
22270;-253.33337141025049;-43.8057461407176
22272;-247.87001389413007;10.726594320411095
22274;-255.17763791463557;-37.299287551430147
22276;-254.74662578486255;-38.534286358702765
22278;-250.95048163419335;-38.878510174810607
22280;-257.52756124669338;-38.29974775921238
22282;-265.38598013719189;77.364536790014483
22284;-271.90236843377591;-37.826080590760739
22286;-271.39665760540743;-38.63346708114328
22288;-280.98688156220294;-39.020026157993286
22290;-313.85361264627795;-42.03357000472333
22292;-321.66520694863789;-28.23394719724979
22294;-332.30423741733904;-42.71020793289388
22296;-323.15733846380652;-44.47048699874145
22298;-315.6826647924517;-43.001196540036489
22300;-297.33957068950218;-41.869812183193019
22302;-291.67335846960486;83.347418379768612
22304;-298.92629687751275;-34.481627266307157
22306;-294.94143207125489;-35.266160050983373
22308;-297.83107145232071;-34.912920410682176
22310;-270.66228089355536;-36.085302621668845
22312;-271.79867668736387;266.4657527596363
22314;-277.36773765404394;-32.140179645006143
22316;-269.90731895122013;-32.54609359739041
22318;-267.61858308599346;-31.519217067771635
22320;-274.77992786014369;-31.528030416490438
22322;-272.54933949227473;191.66558728731468
22324;-281.34709042185642;-26.737193796776708
22326;-272.16991779783655;-27.720293632157407
22328;-273.43951930330275;-26.416204542602827
22330;-287.48442569556278;-27.057494743453603
22332;-285.28891123205528;142.31556417558591
22334;-295.71843929617626;-24.636833174219149
22336;-297.01548503105465;-25.868187664521471
22338;-301.77184518883917;-26.533657482141692
22340;-303.62186014495444;-27.82319825329337
22342;-306.61913220435889;148.60589406622682
22344;-317.14508808621349;-24.991143600121532
22346;-314.83077854097826;-26.22777070119804
22348;-321.37873743420926;-26.405673691018606
22350;-319.0069208936016;-27.967975802304267
22352;-318.37433328092186;290.37577983112732
22354;-329.5052906542827;-25.204076582915036
22356;-328.84345318211376;-26.470772082251827
22358;-328.1613495551166;-27.032858433178006
22360;-319.45897688050786;-27.594831698028969
22362;-322.36133012126936;288.24555104348332
22364;-336.62036305147791;-24.112769932539877
22366;-334.136218614924;-25.818977405339197
22368;-333.42277130348992;-26.226706322845303
22370;-336.48094343985986;-26.853327562562995
22372;-334.04718633860034;230.41818495540815
22374;-340.7829164034157;-22.676553071583839
22376;-331.10964487697015;-23.498969281334666
22378;-330.44742122724426;-23.067938757878466
22380;-350.00532590733877;-23.641164883568877
22382;-345.75771950909473;184.84445878761449
22384;-351.14993519785503;-18.977073336008402
22386;-341.47141437448647;-19.530032076118886
22388;-342.6848206070556;-19.144456855136681
22390;-376.13267113932284;-19.839414291124598
22392;-377.36057993072859;-30.444418516718997
22394;-388.29099736058572;-14.901810987082229
22396;-382.25577637308606;-15.852141898313775
22398;-387.21665399126988;-15.902512560129921
22400;-402.9032870919184;-16.882447624352679
22402;-407.80463679559961;-86.670384850241135
22404;-422.53503235946573;-12.651076062042847
22406;-420.15817723166288;-13.832389277039226
22408;-412.17148172882185;-14.334033235130036
22410;-377.21678528883729;-14.422227227131344
22412;-371.12930891683453;142.64622328453334
22414;-380.08582708946517;-9.590137972321557
22416;-377.65156616191723;-10.325001827271251
22418;-384.50794952923616;-10.78850104357349
22420;-386.44814852226887;-11.766395001707451
22422;-385.86811886330656;79.249209641658126
22424;-394.50267174320641;-7.2867538405787826
22426;-386.43785734807193;-8.0251320279430445
22428;-385.86367011948187;-8.33716825586967
22430;-410.88887675685658;-8.91214250786254
22432;-406.71051418398969;-248.86606236599084
22434;-414.14368003228856;-4.563902156548977
22436;-406.22872604646955;-5.2138150894555082
22438;-409.52057542854106;-5.5765141671240457
22440;-383.40960971994991;-6.2265766357647294
22442;-379.24484604789041;-79.032460992253846
22444;-380.86543876715723;-2.3915358315322521
22446;-371.01373124788438;-2.9078363293564138
22448;-374.328456213407;-3.2777174617202149
22450;-365.43117886117921;-3.837084807575863
22452;-370.60307289330416;24.701834731587383
22454;-381.74352325937991;-0.34504886286292447
22456;-377.46920678443905;-0.94348654698237056
22458;-369.43329110840722;-1.5231380640610155
22460;-380.71885144318622;-2.0322889741647572
22462;-376.49097125770726;-39.021953892501642
22464;-380.16814369900334;1.9217423687693298
22466;-383.59791684268549;1.4567500396224347
22468;-390.79049357086353;1.0119925436228954
22470;-407.42842703246356;0.54893120179033872
22472;-406.99229771001762;-66.268196143352043
22474;-412.89441992743627;4.92096270778832
22476;-404.77637869873672;4.4290218274664
22478;-410.11017946760876;3.7384591408235934
22480;-370.74456502414017;3.32990738354097
22482;-370.30435398871032;81.5987469110811
22484;-377.6009056072844;6.938109771486026
22486;-369.44893786763384;6.5379473285212839
22488;-372.87420058070524;5.767880904734
22490;-384.31879866114343;5.3674773337776
22492;-383.91229192900852;-2.3002872695095675
22494;-387.06168374592551;9.2095920838269762
22496;-375.07015467807884;8.6555542785015547
22498;-374.67344785962297;7.647192281584509
22500;-393.53932486721595;7.1534869394203895
22502;-397.00400178787868;18.352297530314445
22504;-406.49830982098985;11.401809554077602
22506;-402.19606842725238;11.205751111802911
22508;-397.88860543419321;10.4610005353601
22510;-389.31375679647124;9.7465912754599344
22512;-385.04509217237404;15.169626972800302
22514;-394.05588111089321;13.451776848801941
22516;-389.76706720299978;13.32952931976709
22518;-387.42841612935717;12.552617220622295
22520;-392.97837433632748;11.922626401191295
22522;-394.38460123220148;-181.18370695953172
22524;-404.57464614629919;15.133310711242544
22526;-392.53810053960547;15.188253654599379
22528;-398.11064409600823;13.814104518353318
22530;-403.74255753282853;13.716548198234477
22532;-403.4077477180947;-116.34590090857478
22534;-402.15910745659539;17.476535705717737
22536;-388.09127461304939;16.627911962999178
22538;-387.78940424305085;15.0185399887541
22540;-390.18933702559792;14.582382958487713
22542;-392.29747726191391;64.005574190150583
22544;-395.60343414234433;19.262470287389078
22546;-387.384906803995;18.81759813094456
22548;-391.0203932919635;17.607136119157147
22550;-373.74733384084527;17.572331946627131
22552;-373.37111983562096;268.26753139013397
22554;-375.0280394465276;21.514035077792542
22556;-366.68899500818708;20.856867420596416
22558;-366.33018920902276;19.561242031217205
22560;-378.6227099744666;19.170450728358531
22562;-388.26117578581363;108.84285077861398
22564;-395.13842445929959;25.032574721767048
22566;-392.80124827572968;25.041693816694718
22568;-396.45795776550528;24.299647686046384
22570;-396.58457477075706;24.279330349662914
22572;-402.25106426746333;-101.92485816175383
22574;-406.25272223367119;29.081161676248428
22576;-391.96440523044419;28.770541429407118
22578;-395.69611683748622;26.3939371087759
22580;-398.79590334704767;26.385390050712843
22582;-406.47551930765428;-81.5327464120611
22584;-414.60635904414369;30.649499976117923
22586;-414.31734269485321;30.923965840699424
22588;-420.00390974465972;30.33089667175355
22590;-438.23381851224622;30.541414918388995
22592;-437.88581880444838;26.802472014633508
22594;-440.61044026488815;35.57436189887099
22596;-426.15553776214551;34.91618996674525
22598;-417.77909041056;32.208231857410567
22600;-426.80559798032249;30.476121484419849
22602;-426.48524890569746;33.046349353855476
22604;-435.29202908775522;34.045140224065719
22606;-434.98599637165557;34.492787486848982
22608;-436.69557805916418;33.942807690478929
22610;-452.31226924335056;33.70476972019226
22612;-456.12324048839582;-225.93622334319753
22614;-462.13887424472125;38.904208204948134
22616;-455.798837818052;39.003529237931872
22618;-461.66550380634249;37.371629618072959
22620;-448.79836367550416;37.794279288488354
22622;-440.55637202484934;-383.38672524108426
22624;-439.65059493262868;39.062322298287071
22626;-427.31164578666403;38.160471362578846
22628;-427.182118958597;35.481612050259614
22630;-430.64028938173772;35.011694619800622
22632;-432.54985188544151;-373.00220784286705
22634;-431.56954296443354;38.630076754425545
22636;-423.30883058057765;37.775562512285873
22638;-429.29122786227663;35.792715996637
22640;-434.82781235055415;36.498430205783691
22642;-443.04407229212052;-165.36360261168193
22644;-446.79994011212614;43.520326188496142
22646;-438.43107973995075;43.431252675106123
22648;-434.13586055225119;41.263958714979424
22650;-430.4830493268289;39.970335486523879
22652;-432.39713577964966;-239.94137511121073
22654;-439.78400354925634;43.694244255804847
22656;-443.78186494211053;44.559851919630404
22658;-443.63983475566147;44.946010050457446
22660;-436.9598887637253;44.439799490156872
22662;-438.91226019761416;-335.07523049255826
22664;-445.89999601641324;49.286241849186837
22666;-441.65128984254642;50.130945593725357
22668;-443.61289699758595;48.655524579431258
22670;-449.93471082146641;48.559555533832921
22672;-451.85548423078967;-236.66620520246227
22674;-457.1151276293553;53.317903273586282
22676;-446.59056993014394;53.701515487446713
22678;-444.42771362039986;50.734069936483792
22680;-451.31047262614675;49.720190789653913
22682;-444.93954252266656;-165.57360160705446
22684;-446.17125620290074;51.267776413139046
22686;-437.75761826288681;50.783607263964754
22688;-441.79666284673124;48.307202722169507
22690;-428.17689970915137;48.847096460489368
22692;-421.84976589623977;-265.27609140219795
22694;-418.38209058835878;50.705212354781835
22696;-407.86672359956174;49.221276788277365
22698;-414.06845574338359;46.206575013153156
22700;-423.0243204730404;47.375848942806883
22702;-420.9195943586418;-426.94465481429961
22704;-423.12908913161334;51.079444100263061
22706;-418.92995154655989;51.215221258553228
22708;-429.34141191141907;49.716359375632621
22710;-427.27494496443649;51.995939425206458
22712;-437.64303068362193;-343.37041619642616
22714;-440.079947475009;58.683753268908433
22716;-435.84103184943012;58.74777891176511
22718;-446.24876703162755;57.116981868534864
22720;-439.73105716171369;59.401123231416406
22722;-445.9386972225924;-231.487296607673
22724;-452.79291223224959;65.168191647650787
22726;-444.34301636429109;66.333043060610521
22728;-444.26326351925968;63.414195853642568
22730;-441.98870673328986;62.843293507202816
22732;-435.65802022352449;-221.455605745968
22734;-438.26387678074968;63.366136419301938
22736;-429.76672635340037;63.445837185434982
22738;-431.81592165763652;60.5425888662528
22740;-440.92821851145266;60.641252777305922
22742;-440.87456008765071;-242.3189639052049
22744;-445.48587480898959;64.747389631032988
22746;-434.87251170450475;65.4747152471063
22748;-434.83124463948025;61.883156785922921
22750;-422.2207314494467;61.403528727345645
22752;-422.16407831329263;-183.33484088469379
22754;-426.75387949370844;64.03058920682696
22756;-420.40227787503932;64.83296366368279
22758;-418.23839040227563;62.452424349101989
22760;-410.31873326383391;61.366259696668237
22762;-412.41544943631078;-258.45725908657755
22764;-423.09133634921966;63.749613667902508
22766;-423.07670561628373;66.572617565659272
22768;-423.05978075359872;66.085447609354929
22770;-436.0426776458612;65.598031062831581
22772;-436.07706558089035;-408.6145767303201
22774;-437.89640482812672;68.196134223823492
22776;-435.81403156100458;68.3901291050272
22778;-444.3581709745489;67.238171831172124
22780;-452.41315254321205;69.405186143636087
22782;-456.64183423622654;-418.59992088043509
22784;-456.26882279754534;75.05271304913262
22786;-447.85360501263972;74.509076061294152
22788;-447.91240309470123;71.225678218706889
22790;-448.55261703328517;70.720994242028155
22792;-448.59315473579562;-365.5119551575342
22794;-452.48871419004939;72.848519380469924
22796;-448.26886356180682;73.783616809479909
22798;-452.58751905339466;71.871118187759762
22800;-481.55427858896633;72.7864967553365
22802;-488.02892769501568;-458.5477146638583
22804;-491.58519751601796;81.796328876617935
22806;-487.40098841147926;82.688424198945285
22808;-476.85624011730243;80.6428311917193
22810;-453.0559010237281;76.463904891075231
22812;-444.65696521280108;-453.49554636400535
22814;-443.83147704097826;74.727806011302945
22816;-439.64930811662242;74.274287582492875
22818;-446.18119397811842;72.329184675336393
22820;-456.09097332802446;74.116812256349334
22822;-464.71016800400275;-478.60088560685426
22824;-472.40363544866966;84.39119485251129
22826;-457.54798499806748;86.919576166124912
22828;-442.70898094993373;80.9819155948269
22830;-437.64073669396555;75.149022040089775
22832;-422.8580014284413;-583.55744427783259
22834;-414.88190478292921;65.188357023031372
22836;-412.88346541801218;62.505240634660083
22838;-415.1810422075506;61.430262987371179
22840;-413.60521517411792;61.933921758396053
22842;-409.47205223395372;-642.3949167405807
22844;-416.05777587138454;60.04196426638083
22846;-422.68757063055642;63.074187127915536
22848;-422.85424931736986;65.249023947124329
22850;-411.89703117827719;64.955267598717867
22852;-420.63638728372973;-635.86465107361471
22854;-433.855080938337;72.012408854908443
22856;-436.20184233984628;77.585508484128511
22858;-436.40135751135034;78.037634755485286
22860;-425.28359167221987;77.641947405149935
22862;-423.27378524112635;-453.61092842301582
22864;-424.09025584613335;79.8270339154346
22866;-426.41128890870152;80.304923021525468
22868;-430.84308230542672;80.769896522457884
22870;-442.49563793882282;82.076769158131782
22872;-438.28097033861343;-379.33977765214877
22874;-443.34516746026895;81.227152016315287
22876;-436.991226548921;83.516743444510368
22878;-437.14653631816122;80.462836573907026
22880;-446.09001996922;80.086513023944121
22882;-450.61728474321552;-510.33265379091495
22884;-459.38082864485381;84.465075121756513
22886;-450.95134798788672;88.65217518263124
22888;-453.34028471586362;84.588358113366624
22890;-423.1982204260396;85.102202478948016
22892;-429.88113792148977;-423.30880490018092
22894;-434.90834436393203;93.587701284246464
22896;-428.62858386904338;95.931072000106141
22898;-428.82563471229008;92.672353584434816
22900;-430.22251804016685;92.220939007701588
22902;-434.69950585115657;-395.81985777212196
22904;-439.77414995690174;97.162134465566183
22906;-437.79317080137122;99.538442441482019
22908;-433.6416802007476;98.099231912134982
22910;-440.82015069581786;95.735142845025138
22912;-445.42092761959674;-552.514236133149
22914;-454.32790987012493;101.71120969136464
22916;-461.12947905763258;106.03686092479164
22918;-474.41979610123042;108.37112684097477
22920;-471.57673826405835;113.52155602319317
22922;-469.73378319705711;-640.7256860389225
22924;-458.94556218634295;114.86964937303908
22926;-444.08032193723659;110.35116182086956
22928;-435.69636774499344;102.97904080522868
22930;-423.76335808706375;98.608615647873677
22932;-426.14763054148847;-531.35874172668377
22934;-430.80236882491084;100.50493193485606
22936;-433.24709366704667;103.02156357142461
22938;-442.18858313409447;103.52453359062483
22940;-456.6961532383;106.95683713464099
22942;-459.10759686847763;-382.44985972969653
22944;-455.24908783130161;114.2175946324156
22946;-442.45222703508858;112.64371040403763
22948;-433.97165126555723;106.08051795345432
22950;-445.94192580262938;101.59555461427239
22952;-437.48403018667091;-473.8119834887284
22954;-433.02250057605215;97.8034785366197
22956;-426.73040925455507;96.378046743713071
22958;-426.99223980254658;92.922603267282071
22960;-415.80971142101077;92.554887606584742
22962;-422.60381122047761;-630.4591079082029
22964;-430.96102574620863;100.5531720304335
22966;-435.65165607564438;105.36189123359792
22968;-435.98153933920787;106.98821745796477
22970;-421.53594618630979;106.51865662329385
22972;-410.99031984817759;-632.20810050150908
22974;-402.12048060077984;103.927628602829
22976;-387.23272068175567;100.33583717392129
22978;-391.87677663981685;92.573901969608954
22980;-406.06239620352096;94.328221446487959
22982;-417.27047773548026;-684.36097789116616
22984;-416.68050250271932;102.40904545259845
22986;-406.12963144205389;103.08647056603572
22988;-399.96431573074813;97.33336330703051
22990;-408.003073895586;93.77226530029462
22992;-406.1511700696102;-706.835514914059
22994;-409.51377131483912;94.376479436820347
22996;-405.52045069960718;97.333840133858871
22998;-414.58360362963606;94.807561509204476
23000;-425.41569232746417;98.819638228564784
23002;-425.77687562233649;-698.37870881396407
23004;-424.61719934402311;104.00616861323084
23006;-418.41657033713278;104.74372757823082
23008;-412.27262062951149;101.02792505960295
23010;-396.65786069470369;97.347924825611528
23012;-396.97704296150039;-597.07488072763749
23014;-402.8623901211007;99.97091830547285
23016;-409.72043212456316;104.16374063327716
23018;-416.642878259191;107.18080949133255
23020;-410.85322608372803;110.16078467799137
23022;-411.21086146077204;-593.223863551354
23024;-404.18546682450608;115.07570673911363
23026;-393.63548222048212;112.35028037999018
23028;-385.22185000109033;106.22351384996422
23030;-385.23351258218815;101.29606700853267
23032;-389.93352450107818;-691.444434485977
23034;-400.06131021514483;104.92002044659951
23036;-398.23863927777217;111.54221834025334
23038;-409.61571385949173;109.98680389746633
23040;-418.5428607049588;115.3652934806171
23042;-418.99712705567208;-771.72506566866969
23044;-411.16412591209973;118.16071185824633
23046;-398.49947626130142;115.37651479651795
23048;-396.75752828733778;107.92496544980592
23050;-394.95217051069756;106.3915437639369
23052;-399.77215627941155;-787.790080241095
23054;-402.71998039686952;109.03932509530347
23056;-403.15532883942041;112.26800062399752
23058;-403.603772192371;111.8895561970361
23060;-400.07752404092145;111.51075718949498
23062;-400.51360625507868;-753.00437727384315
23064;-399.26354229965864;115.3045080487274
23066;-393.17096788266213;116.1294146295682
23068;-397.96764745509569;112.11936122328226
23070;-375.09697129210815;114.15312891701102
23072;-379.85572681464674;-707.87763851002273
23074;-381.41686663012206;117.59677993449542
23076;-370.90403212761385;119.64669139233244
23078;-371.33891458528268;113.15436048250443
23080;-377.96221897979518;112.78588336493684
23082;-373.94219116536135;-577.470073464701
23084;-373.337984905234;111.41552452120416
23086;-367.16553281035118;112.30635775153823
23088;-369.68628746828955;108.2642262482053
23090;-403.85650531089783;109.16193460341556
23092;-406.44380262511822;-561.606862331984
23094;-409.36604578902615;114.47236457184467
23096;-400.97729279999942;117.88544055205708
23098;-403.59574476874207;112.51191278142917
23100;-410.16331180598672;113.41597889579273
23102;-408.40121112045955;-620.481454903894
23104;-402.03897784286823;113.83463964582214
23106;-393.67980515835933;112.22709819263292
23108;-391.91197370491375;106.81552176300696
23110;-345.42425318722064;105.25092347257939
23112;-350.18832183540428;-597.43650901515161
23114;-353.59786764594196;104.82575185705147
23116;-353.96131071128173;108.42394871903053
23118;-349.93914102549525;108.12891350690805
23120;-344.42309520292224;105.26613788310932
23122;-340.4072115432773;-649.09979875274792
23124;-341.5812723345673;103.40620084604942
23126;-341.95551621369975;105.75782193286094
23128;-342.33843989372707;105.48457804235281
23130;-356.08763165766879;105.21108593644377
23132;-361.21980138240076;-680.73164858276323
23134;-361.90922401948717;111.16764688149684
23136;-362.33550019312077;113.51509056087321
23138;-369.31498388448688;113.20825921408509
23140;-382.63706539401079;116.83953900165645
23142;-387.48591868145769;-630.098035134314
23144;-385.70315698595721;123.4011745190993
23146;-375.23913861760104;124.38963225814835
23148;-377.86390528643375;117.36413681752413
23150;-351.31009859433254;118.37413284317867
23152;-351.747902822099;-642.6441460995843
23154;-350.5980755777918;119.13302157310051
23156;-346.69391398039824;120.16495803014934
23158;-349.335109538845;117.14609955552777
23160;-339.09239205325844;118.17733764487383
23162;-348.25255073639653;-605.81911728020259
23164;-358.32357203775308;122.89232298563879
23166;-365.35251677401607;130.73128764437445
23168;-359.22430550826778;134.42696616282598
23170;-376.73639612797678;129.96329626156421
23172;-377.22278691190576;-577.73611823907493
23174;-384.37272816006896;128.35243973208037
23176;-382.65598011319554;134.88144072051284
23178;-385.35755819340562;133.11699786125644
23180;-387.10997076833769;134.10078023592723
23182;-389.83200219126059;-607.21503642184041
23184;-396.687462205182;136.71966827739695
23186;-395.02608185671312;143.2853629769792
23188;-397.78285529300371;141.46719113093513
23190;-386.3260129471721;142.42653689830723
23192;-391.2657358029295;-592.97612193024452
23194;-389.70131140040019;146.34120026944527
23196;-381.48006053661;147.30660542145438
23198;-379.90025105463826;141.26538781216073
23200;-391.82288764984344;139.45711549885613
23202;-387.91022411510005;-410.79088789526429
23204;-384.28162299079565;139.24251498248717
23206;-371.64459375050615;138.85569449134403
23208;-365.53560316657752;129.99073883595736
23210;-369.21008039774392;125.42132019379611
23212;-367.42176702668206;-346.22438993562781
23214;-368.29621683127039;127.82723601525854
23216;-370.90494664032065;130.37516456082702
23218;-373.52245670108579;131.4719365503741
23220;-352.71219999852633;132.55727306995919
23222;-357.56480095468595;-484.93869917594861
23224;-367.2547966989506;136.18467056392569
23226;-358.96275759137143;144.50208182270333
23228;-359.46904151543356;138.33830512993234
23230;-363.12197518357607;137.96949265260369
23232;-368.0882253641297;-705.10275316118316
23234;-372.57571076923648;144.6464521543397
23236;-373.18282081083981;150.08534018256233
23238;-380.38884139550248;149.6629868357112
23240;-402.16728324909332;153.586862016628
23242;-400.68664747512634;-639.34958789584641
23244;-395.83455277902908;156.39912142032429
23246;-383.41446881477509;155.95452387893494
23248;-381.8893979645012;146.70688478778553
23250;-372.88927049332756;144.84699231980108
23252;-371.21454205908032;-415.73488875419969
23254;-369.51764601891404;142.88681376709423
23256;-363.5120026844354;144.00839722171835
23258;-366.1613882317348;139.19488201294792
23260;-366.05394845462746;140.32299385350154
23262;-373.17026422922424;-528.92312671178706
23264;-375.39784734392879;148.73610635575091
23266;-369.46716881785687;152.84739535658912
23268;-372.24988272285668;147.9554725881417
23270;-355.45737821617365;149.06080063029702
23272;-351.76174648004167;-776.69595903526124
23274;-346.6572381813088;139.45989098703785
23276;-338.59945992612313;139.12967649784051
23278;-343.55160760962883;132.76429881078113
23280;-335.38748262457369;135.47189746551493
23282;-329.48313801524807;-766.35273960156326
23284;-329.01294744935046;131.55206007434992
23286;-323.04436583179432;134.31763036438144
23288;-330.19422216449425;129.44790010743361
23290;-333.33592529495786;133.72557598555875
23292;-333.90306096260633;-688.75850460306924
23294;-327.26233784459305;140.40137635707092
23296;-314.81102968262758;138.54210471709374
23298;-315.39332446436617;129.0135257122555
23300;-323.48190691852028;128.74024477213561
23302;-321.82681356046953;-620.87490724600457
23304;-325.9601364178755;129.25999634781522
23306;-324.30954122008745;135.21195304347671
23308;-322.68269106360634;133.36996949036686
23310;-335.1395561336563;131.53759764786236
23312;-333.466744458932;-496.41613141783006
23314;-331.22338387001241;136.79850217715205
23316;-323.03744248493109;138.07842307267353
23318;-325.74744672348561;131.51937682039645
23320;-307.44851779743294;132.81162392498854
23322;-307.9924322454641;-640.67973760472978
23324;-308.00325004931835;133.14020157033428
23326;-302.01767602852919;136.03559261676713
23328;-302.57225271260063;131.0184762246779
23330;-283.04270581240633;130.7559354263953
23332;-281.41078166703761;-745.96585592372412
23334;-279.69197762775229;130.75995048715473
23336;-275.93752728130704;132.09684876164778
23338;-278.60982658280926;128.65888341960948
23340;-290.78413889500411;129.99511686763438
23342;-293.43000647216024;-630.67784833635085
23344;-287.18012441301494;131.74442993362055
23346;-281.18726282722423;129.88747711398221
23348;-279.53117034075063;124.83843065753054
23350;-296.69161752992591;123.01103751314604
23352;-290.70274689645771;-532.95137229205488
23354;-294.79313864085196;120.01379246331049
23356;-301.77339258553286;126.28486042846541
23358;-302.26918034799843;130.9050796248072
23360;-299.99282123769518;130.65877529830107
23362;-300.52432270312926;-582.30491681138426
23364;-295.96093668087735;135.78090137275683
